pathway	pval	padj	overlap	size	overlapGenes	Pathway_Set	Significance
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_RET_TO_PI3K_SIGNALING_PATHWAY	0.598753419519776	1	2	8	PIK3CD,RET	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PROK2_TO_PROK_PRKR_GI_ERK_SIGNALING_PATHWAY	0.598753419519776	1	2	8	MAPK1,MAPK3	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PROKR2_TO_PROK_PRKR_GI_ERK_SIGNALING_PATHWAY	0.598753419519776	1	2	8	MAPK1,MAPK3	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_CXCR4_GNB_G_RAC_SIGNALING_PATHWAY	0.603328339749189	1	6	26	CXCR4,GNB4,GNB5,GNG11,GNGT2,RAC2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_CXCR_GNB_G_ERK_SIGNALING_PATHWAY	0.603328339749189	1	6	26	GNB4,GNB5,GNG11,GNGT2,MAPK1,MAPK3	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MLL_AF4_FUSION_TO_TRANSCRIPTIONAL_ACTIVATION	0.603328339749189	1	6	26	CCNT1,CCNT2,CDKN1B,IGF1R,KLF3,PROM1	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_ADRB3_UCP1_SIGNALING_PATHWAY	0.609526460247895	1	8	35	ACTB,ACTL6A,ADCY1,ADCY5,ADCY6,ADCY7,ADCY9,SMARCD3	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_MGLUR5_CA2_APOPTOTIC_PATHWAY	0.622687092755033	1	5	22	CASP3,GNAQ,ITPR3,PLCB2,SLC25A5	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY	0.622687092755033	1	5	22	CASP3,GNAQ,ITPR3,PLCB2,SLC25A5	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_ENV_FACTOR_BPA_TO_RAS_ERK_SIGNALING_PATHWAY	0.625663375752141	1	3	13	ESR1,MAPK1,MAPK3	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_IGF_IGF1R_PI3K_SIGNALING_PATHWAY	0.625663375752141	1	3	13	IGF1R,PIK3CD,TSC2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_NON_HOMOLOGOUS_END_JOINING	0.625663375752141	1	3	13	PAXIP1,TP53BP1,XRCC6	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_RETROGRADE_AXONAL_TRANSPORT	0.643163568162309	1	6	27	DCTN4,DCTN6,DNAH5,DNAH7,DNAL1,DNALI1	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_TUBA4A_TO_RETROGRADE_AXONAL_TRANSPORT	0.643163568162309	1	6	27	DCTN4,DCTN6,DNAH5,DNAH7,DNAL1,DNALI1	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_LRP6_OVEREXPRESSION_TO_WNT_SIGNALING_PATHWAY	0.646577423099904	1	10	45	AXIN2,CCND1,FZD8,TCF7,TCF7L1,WNT10A,WNT2,WNT3,WNT4,WNT6	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_CA2_CAM_CAMK_SIGNALING_PATHWAY	0.646842098297819	1	4	18	CAMK1D,CAMK2B,CAMK2D,PHKG2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PRKAR1A_TO_ACTH_CORTISOL_SIGNALING_PATHWAY	0.646842098297819	1	4	18	ATF4,CREB1,CREB3L2,PBX1	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGAP_RHOA_SIGNALING_PATHWAY	0.664765494031684	1	5	23	ARHGAP35,ITGA4,ITGB3,ITGB6,ITGB7	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGEF_RHOA_SIGNALING_PATHWAY	0.664765494031684	1	5	23	ITGA4,ITGB3,ITGB6,ITGB7,PTK2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPAB_C_D_TO_ITGA_B_TALIN_VINCULIN_SIGNALING_PATHWAY	0.666437009796903	1	2	9	ACTB,PTK2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_EGF_EGFR_PI3K_SIGNALING_PATHWAY	0.666437009796903	1	2	9	BAD,PIK3CD	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_HIF_1_SIGNALING_PATHWAY	0.666437009796903	1	2	9	HIF1A,VEGFA	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_MEMBRANE_INITIATED_PROGESTERONE_SIGNALING_PATHWAY	0.666437009796903	1	2	9	PAQR8,PIK3CD	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_PROK_PRKR_GI_ERK_SIGNALING_PATHWAY	0.666437009796903	1	2	9	MAPK1,MAPK3	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TBK1_MEDIATED_AUTOPHAGOSOME_FORMATION	0.666437009796903	1	2	9	NBR1,TBK1	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TETHERING_OF_LATE_ENDOSOMES_AND_LYSOSOMES	0.666437009796903	1	2	9	VPS39,VPS41	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TLR3_IRF3_SIGNALING_PATHWAY	0.666437009796903	1	2	9	CREBBP,TBK1	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_AMPLIFIED_FGFR_TO_PI3K_SIGNALING_PATHWAY	0.666437009796903	1	2	9	FGFR1,PIK3CD	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_AMPLIFIED_MET_TO_PI3K_SIGNALING_PATHWAY	0.666437009796903	1	2	9	MET,PIK3CD	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_DAB1_OVEREXPRESSION_TO_RELN_VLDLR_PI3K_SIGNALING_PATHWAY	0.666437009796903	1	2	9	PIK3CD,VLDLR	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_KRAS_NRAS_TO_PI3K_SIGNALING_PATHWAY	0.666437009796903	1	2	9	BAD,PIK3CD	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_TP53_TO_TRANSCRIPTION	0.666437009796903	1	2	9	BAK1,POLK	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_PATHWAY	0.675898296714948	1	10	46	AXIN2,CCND1,FZD8,TCF7,TCF7L1,WNT10A,WNT2,WNT3,WNT4,WNT6	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_BILE_ACID_BIOSYNTHESIS	0.678697034102991	1	3	14	CYP7B1,HSD17B4,SCP2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_FANCONI_ANEMIA_PATHWAY	0.678697034102991	1	3	14	FANCA,FANCC,FANCE	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_AMPLIFIED_EGFR_TO_RAS_ERK_SIGNALING_PATHWAY	0.678697034102991	1	3	14	MAPK1,MAPK3,SOS2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_AMPLIFIED_PDGFR_TO_RAS_ERK_SIGNALING_PATHWAY	0.678697034102991	1	3	14	MAPK1,MAPK3,SOS2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_BCR_ABL_FUSION_KINASE_TO_RAS_ERK_SIGNALING_PATHWAY	0.678697034102991	1	3	14	MAPK1,MAPK3,SOS2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_DUPLICATION_OR_MUTATION_ACTIVATED_FLT3_TO_RAS_ERK_SIGNALING_PATHWAY	0.678697034102991	1	3	14	MAPK1,MAPK3,SOS2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_DUPLICATION_OR_MUTATION_ACTIVATED_FLT3_TO_RAS_PI3K_SIGNALING_PATHWAY	0.678697034102991	1	3	14	BAD,PIK3CD,SOS2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_KIT_TO_RAS_ERK_SIGNALING_PATHWAY	0.678697034102991	1	3	14	MAPK1,MAPK3,SOS2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_WNT_INHIBITOR	0.680483050596724	1	6	28	TRABD2A,WNT10A,WNT2,WNT3,WNT4,WNT6	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_GF_RTK_PI3K_SIGNALING_PATHWAY	0.683616770957275	1	18	82	CSF1R,EFNA4,ERBB2,ERBB3,ERBB4,FGF18,FGFR1,FGFR3,IGF1R,IGF2,INSR,KITLG,MET,PDGFD,PIK3CD,PIK3R1,PIK3R2,VEGFA	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_BMP_SIGNALING_PATHWAY	0.691428881235862	1	4	19	ACVR2B,BMP6,BMPR1B,BMPR2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY	0.691428881235862	1	4	19	CASP3,ITPR3,RYR1,SLC25A5	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNB_G_RHO_SIGNALING_PATHWAY	0.694564245980846	1	7	33	ATF4,CREB1,CREB3L2,GNB4,GNB5,GNG11,GNGT2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_PI3K_AKT_SIGNALING_PATHWAY	0.703648420902466	1	5	24	GNB4,GNB5,GNG11,GNGT2,PIK3CG	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_GF_RTK_RAS_PI3K_SIGNALING_PATHWAY	0.715337924657979	1	19	88	CSF1R,EFNA4,ERBB2,ERBB3,ERBB4,FGF18,FGFR1,FGFR3,IGF1R,IGF2,INSR,KITLG,MET,PDGFD,PIK3CD,PIK3R1,PIK3R2,SOS2,VEGFA	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_ENV_FACTOR_BENZO_A_PYRENRE_TO_CYP_MEDIATED_METABOLISM	0.724563158443211	1	2	10	AKR1A1,EPHX2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01339	0.724563158443211	1	2	10	NFKB1,PIK3CD	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_AVP_V2R_PKA_SIGNALING_PATHWAY	0.724563158443211	1	2	10	ADCY6,ADCY9	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_CD80_CD86_CD28_PI3K_SIGNALING_PATHWAY	0.724563158443211	1	2	10	CD28,PIK3CD	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_ISOLEUCINE_DEGRADATION	0.724563158443211	1	2	10	ACADS,ACADSB	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_LECTIN_PATHWAY_OF_COAGULATION_CASCADE_FIBRINOGEN_TO_FIBRIN	0.724563158443211	1	2	10	FCN1,FCN3	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_RAC_CDC42_PAK_ERK_SIGNALING_PATHWAY	0.724563158443211	1	2	10	MAPK1,MAPK3	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_PATHWAY_ADAPTOR_PROTEINS	0.724563158443211	1	2	10	SHC2,SOS2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_HRAS_OVEREXPRESSION_TO_ERK_SIGNALING_PATHWAY	0.724563158443211	1	2	10	MAPK1,MAPK3	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_HBV_HBX_TO_RAS_ERK_SIGNALING_PATHWAY	0.725928135298588	1	3	15	MAPK1,MAPK3,SOS2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_HCMV_GB_TO_PDGFR_RAS_ERK_SIGNALING_PATHWAY	0.725928135298588	1	3	15	MAPK1,MAPK3,SOS2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_HPV_E5_TO_EGFR_RAS_ERK_SIGNALING_PATHWAY	0.725928135298588	1	3	15	MAPK1,MAPK3,SOS2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_AREG_EGFR_RAS_ERK_SIGNALING_PATHWAY	0.725928135298588	1	3	15	MAPK1,MAPK3,SOS2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_CA2_PYK2_RAS_ERK_SIGNALING_PATHWAY	0.725928135298588	1	3	15	MAPK1,MAPK3,SOS2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_EGF_EGFR_RAS_PI3K_SIGNALING_PATHWAY	0.725928135298588	1	3	15	BAD,PIK3CD,SOS2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_EREG_EGFR_RAS_ERK_SIGNALING_PATHWAY	0.725928135298588	1	3	15	MAPK1,MAPK3,SOS2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_FLT3LG_FLT3_RAS_ERK_SIGNALING_PATHWAY	0.725928135298588	1	3	15	MAPK1,MAPK3,SOS2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_RELN_VLDLR_PI3K_SIGNALING_PATHWAY	0.725928135298588	1	3	15	PIK3CD,TSC2,VLDLR	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TGFA_EGFR_RAS_ERK_SIGNALING_PATHWAY	0.725928135298588	1	3	15	MAPK1,MAPK3,SOS2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_EGF_OVEREXPRESSION_TO_RAS_ERK_SIGNALING_PATHWAY	0.725928135298588	1	3	15	MAPK1,MAPK3,SOS2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_MACHR_CA2_APOPTOTIC_PATHWAY	0.73184582825816	1	4	20	GNAQ,ITPR3,PLCB2,SLC25A5	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_CA2_ENTRY_VOLTAGE_GATED_CA2_CHANNEL	0.739265474819508	1	5	25	CACNA1D,CACNA1H,CACNA2D2,CACNG1,CACNG4	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_CXCR_GNB_G_PI3K_AKT_SIGNALING_PATHWAY	0.739265474819508	1	5	25	GNB4,GNB5,GNG11,GNGT2,PIK3CG	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_ALTERNATIVE_PATHWAY_OF_COMPLEMENT_CASCADE_C3B_BREAKDOWN	0.740807472700602	1	1	5	CFH	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_BLOOD_GROUP_H_O_ANTIGEN_TYPE_1_BIOSYNTHESIS	0.740807472700602	1	1	5	B3GNT5	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_DOUBLE_HOLLIDAY_JUNCTION_RESOLUTION	0.740807472700602	1	1	5	SLX4	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_MANNOSE_TYPE_O_GLYCAN_BIOSYNTHESIS_POMT_TO_POMK	0.740807472700602	1	1	5	POMT2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_RENIN_ANGIOTENSIN_SIGNALING_PATHWAY	0.740807472700602	1	1	5	AGTR1	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_SEROTONIN_METABOLISM	0.740807472700602	1	1	5	MAOA	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_STEROID_HORMONE_BIOSYNTHESIS_PROGESTERONE_TO_CORTISOL_CORTISONE	0.740807472700602	1	1	5	CYP21A2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TYROSINE_DEGRADATION	0.740807472700602	1	1	5	FAH	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PRKN_TO_INTRINSIC_APOPTOTIC_PATHWAY	0.740807472700602	1	1	5	CASP3	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_ITGA_B_TALIN_VINCULIN_SIGNALING_PATHWAY	0.747151318027174	1	6	30	ACTB,ITGA4,ITGB3,ITGB6,ITGB7,PTK2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_ENV_FACTOR_E2_TO_RAS_ERK_SIGNALING_PATHWAY	0.767528581996099	1	3	16	ESR1,MAPK1,MAPK3	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_COHESIN_DISSOCIATION_IN_ANAPHASE	0.767528581996099	1	3	16	ANAPC13,CDC20,PTTG1	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_RIG_I_NFKB_SIGNALING_PATHWAY	0.767528581996099	1	3	16	IKBKB,NFKB1,NFKBIA	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TNF_JNK_SIGNALING_PATHWAY	0.767528581996099	1	3	16	TNF,TRADD,TRAF5	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_PSEN_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY	0.767528581996099	1	3	16	CASP3,PSEN2,SLC25A5	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_SKELETAL_TYPE_VGCC_RYR_SIGNALING	0.768141985394634	1	4	21	CACNA2D2,CACNG1,CACNG4,RYR1	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING	0.768141985394634	1	4	21	ANAPC13,CDC20,PTTG1,PTTG2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_MACHR_CA2_APOPTOTIC_PATHWAY	0.768141985394634	1	4	21	GNAQ,ITPR3,PLCB2,SLC25A5	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_GF_RTK_RAS_ERK_SIGNALING_PATHWAY	0.770410517009681	1	19	91	CSF1R,EFNA4,ERBB2,ERBB3,ERBB4,FGF18,FGFR1,FGFR3,IGF1R,IGF2,INSR,KITLG,MAPK1,MAPK3,MET,PDGFD,RET,SOS2,VEGFA	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_CDC42_SIGNALING_PATHWAY	0.771631459360059	1	5	26	ITGA4,ITGB3,ITGB6,ITGB7,PTK2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_MISMATCH_REPAIR	0.771631459360059	1	5	26	EXO1,MSH3,PMS2,POLD4,RFC4	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TLR2_4_MAPK_SIGNALING_PATHWAY	0.771631459360059	1	5	26	MAPK1,MAPK3,MYD88,TLR2,TLR4	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_ENV_FACTOR_NICOTINE_NNK_TO_PI3K_SIGNALING_PATHWAY	0.773864302812775	1	2	11	BAD,PIK3CD	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_BETA_OXIDATION	0.773864302812775	1	2	11	ACADS,ACADSB	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_CA2_ENTRY_LIGAND_GATED_CA2_CHANNEL	0.773864302812775	1	2	11	P2RX4,P2RX5	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_DOUBLE_STRAND_BREAK_SIGNALING	0.773864302812775	1	2	11	HERC2,RAD50	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_HEPARAN_SULFATE_BIOSYNTHESIS	0.773864302812775	1	2	11	EXTL2,GLCE	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_KITLG_KIT_PI3K_SIGNALING_PATHWAY	0.773864302812775	1	2	11	KITLG,PIK3CD	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_NRG_ERBB4_PI3K_SIGNALING_PATHWAY	0.773864302812775	1	2	11	ERBB4,PIK3CD	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_OKAZAKI_FRAGMENT_MATURATION	0.773864302812775	1	2	11	FEN1,POLD4	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_RAD51_DSDNA_DESTABILIZATION	0.773864302812775	1	2	11	RAD51C,RFWD3	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_TRK_FUSION_KINASE_TO_RAS_ERK_SIGNALING_PATHWAY	0.773864302812775	1	2	11	MAPK1,MAPK3	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_ARSENIC_TO_ELECTRON_TRANSFER_IN_COMPLEX_II	0.802155515873963	1	1	6	SDHA	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_SHIGELLA_FIMA_TO_CROSSTALK_BETWEEN_EXTRINSIC_AND_INTRINSIC_APOPTOTIC_PATHWAYS	0.802155515873963	1	1	6	HK3	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_ACH_CHRN_PI3K_SIGNALING_PATHWAY	0.802155515873963	1	1	6	PIK3CD	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_CREATINE_PATHWAY	0.802155515873963	1	1	6	GAMT	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_ESTABLISHMENT_OF_COHESION	0.802155515873963	1	1	6	CDCA5	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_GLYCOGEN_BIOSYNTHESIS	0.802155515873963	1	1	6	UGP2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_INACTIVATION_OF_CONDENSIN_I	0.802155515873963	1	1	6	NCAPH	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_RAS_UBIQUITINATION_BY_CUL3_COMPLEX	0.802155515873963	1	1	6	CUL3	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_SPRED_AND_NF1	0.802155515873963	1	1	6	SPRED1	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_REGULATION_OF_TNF_NFKB_SIGNALING_PATHWAY_LUBAC_MEDIATED_LINEAR_UBIQUITINATION	0.802155515873963	1	1	6	SHARPIN	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_UREA_CYCLE	0.802155515873963	1	1	6	ASS1	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_AMPLIFIED_MYCN_TO_TRANSCRIPTIONAL_REPRESSION	0.802155515873963	1	1	6	MYCN	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_IRE1A_JNK_SIGNALING_PATHWAY	0.802155515873963	1	1	6	MAP3K5	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_TNF_JNK_SIGNALING_PATHWAY	0.802155515873963	1	1	6	HTT	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_PERK_ATF4_SIGNALING_PATHWAY	0.802155515873963	1	1	6	ATF4	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_PERK_ATF4_SIGNALING_PATHWAY	0.802155515873963	1	1	6	ATF4	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_INTRINSIC_APOPTOTIC_PATHWAY_N01050	0.802155515873963	1	1	6	CASP3	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_PERK_ATF4_SIGNALING_PATHWAY	0.802155515873963	1	1	6	ATF4	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_VGCC_CA2_APOPTOTIC_PATHWAY	0.802155515873963	1	1	6	CACNA1D	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_HOMOLOGOUS_RECOMBINATION	0.803117206570376	1	6	32	BRCA1,POLD4,POLK,RAD51C,RAD54L,RFC4	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_IL1_IL1R_P38_SIGNALING_PATHWAY	0.803820028345414	1	3	17	IL1B,MYD88,ZFP36	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_LONG_PATCH_BER	0.803820028345414	1	3	17	FEN1,POLD4,RFC4	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_RAS_ERK_SIGNALING_PATHWAY	0.803820028345414	1	3	17	MAPK1,MAPK3,SOS2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_ENV_FACTOR_METALS_TO_RAS_ERK_SIGNALING_PATHWAY	0.815261407647633	1	2	12	MAPK1,MAPK3	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_HIV_TAT_TO_TLR2_4_NFKB_SIGNALING_PATHWAY	0.815261407647633	1	2	12	NFKB1,TNF	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_HPV_E6_TO_NOTCH_SIGNALING_PATHWAY_N00381	0.815261407647633	1	2	12	MFNG,NOTCH1	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_ERBB2_OVEREXPRESSION_TO_PI3K_SIGNALING_PATHWAY	0.815261407647633	1	2	12	ERBB2,PIK3CD	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_LOSS_OF_VHL_TO_HIF_1_SIGNALING_PATHWAY	0.815261407647633	1	2	12	HIF1A,VEGFA	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_I	0.828843972465239	1	7	38	NDUFA2,NDUFA5,NDUFA7,NDUFB10,NDUFC2,NDUFS4,NDUFS8	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_LPAR_GNB_G_RHO_SIGNALING_PATHWAY	0.829033673993978	1	4	23	GNB4,GNB5,GNG11,GNGT2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_VGCC_CA2_APOPTOTIC_PATHWAY	0.829033673993978	1	4	23	CACNA1D,CACNA1H,CASP3,SLC25A5	KEGG_MEDICUS	Not Significant
