pathway	pval	padj	overlap	size	overlapGenes	Pathway_Set	Significance
KEGG_MEDICUS_REFERENCE_PKA_HOLOENZYME	1	1	0	7		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_PKR_EIF2ALPHA_SIGNALING_PATHWAY	1	1	0	7		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_PLASMIN_MEDIATED_ACTIVATION_OF_LATENT_TGF_BETA	1	1	0	8		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_PP2A_AKT_SIGNALING_PATHWAY	1	1	0	19		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION	1	1	0	27		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_RAD51_DSDNA_DESTABILIZATION	1	1	0	11		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_RECRUITMENT_AND_FORMATION_OF_THE_MCC	1	1	0	9		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_REGULATION_OF_COMPLEMENT_CASCADE_CFHR	1	1	0	6		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_REGULATION_OF_COMPLEMENT_CASCADE_MAC_INHIBITION	1	1	0	9		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_REGULATION_OF_FIBRINOLYTIC_SYSTEM_C1INH	1	1	0	6		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_MRAS_SHOC2_PP1_HOLOPHOSPHATASE	1	1	0	8		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_PATHWAY_ADAPTOR_PROTEINS	1	1	0	10		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_RASGAP	1	1	0	8		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_RAS_UBIQUITINATION_BY_CUL3_COMPLEX	1	1	0	6		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_SPRED_AND_NF1	1	1	0	6		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_UBIQUITINATION_OF_RTK_BY_CBL	1	1	0	25		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_REGULATION_OF_SERCA	1	1	0	8		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_REGULATION_OF_TNF_NFKB_SIGNALING_PATHWAY_LUBAC_MEDIATED_LINEAR_UBIQUITINATION	1	1	0	6		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_RELN_VLDLR_PI3K_SIGNALING_PATHWAY	1	1	0	15		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_RENIN_ANGIOTENSIN_SIGNALING_PATHWAY	1	1	0	5		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_RIG_I_IRF7_3_SIGNALING_PATHWAY	1	1	0	18		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_RIG_I_NFKB_SIGNALING_PATHWAY	1	1	0	16		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_SEROTONIN_METABOLISM	1	1	0	5		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_SIALYL_LEWIS_X_ANTIGEN_BIOSYNTHESIS	1	1	0	6		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING	1	1	0	21		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_STEROID_HORMONE_BIOSYNTHESIS_PROGESTERONE_TO_CORTISOL_CORTISONE	1	1	0	5		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_STRAD_STK11_TSC_SIGNALING_PATHWAY	1	1	0	8		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TAC3_TACR3_PLC_PKC_SIGNALING_PATHWAY	1	1	0	10		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TBK1_MEDIATED_AUTOPHAGOSOME_FORMATION	1	1	0	9		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TELOMERE_ELONGATION	1	1	0	16		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TESTOSTERONE_BIOSYNTHESIS	1	1	0	10		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TETHERING_OF_LATE_ENDOSOMES_AND_LYSOSOMES	1	1	0	9		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TGFA_EGFR_PI3K_SIGNALING_PATHWAY	1	1	0	9		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TGF_BETA_SIGNALING_PATHWAY	1	1	0	8		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_THYROID_HORMONE_SIGNALING_PATHWAY	1	1	0	9		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TIGHT_JUNCTION_ACTIN_SIGNALING_PATHWAY	1	1	0	33		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TLR3_IRF3_SIGNALING_PATHWAY	1	1	0	9		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TLR3_IRF7_SIGNALING_PATHWAY	1	1	0	14		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TLR3_NFKB_SIGNALING_PATHWAY	1	1	0	10		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TLR4_IRF3_7_SIGNALING_PATHWAY	1	1	0	8		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TNF_JNK_SIGNALING_PATHWAY	1	1	0	16		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TNF_NFKB_SIGNALING_PATHWAY	1	1	0	16		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TNF_RIPK1_3_SIGNALING_PATHWAY	1	1	0	7		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TRAIP_DEPENDENT_REPLISOME_DISASSEMBLY	1	1	0	15		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TRANSCRIPTIONAL_ACTIVATION_BY_ACETYLATION_OF_H3K27	1	1	0	11		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TRANSCRIPTION_COUPLED_NER	1	1	0	28		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION	1	1	0	81		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TRANSPORT_OF_CALCIUM	1	1	0	5		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TRAPPI_RAB1_SIGNALING_PATHWAY	1	1	0	9		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TRH_TRHR_PLCB_PKC_SIGNALING_PATHWAY	1	1	0	12		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TSC1_2_MTORC1_SIGNALING_PATHWAY	1	1	0	11		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TSH_DUOX2_TG_SIGNALING_PATHWAY	1	1	0	12		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TYROSINE_DEGRADATION	1	1	0	5		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_UREA_CYCLE	1	1	0	6		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_VALINE_DEGRADATION	1	1	0	8		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_VGCC_CA2_APOPTOTIC_PATHWAY	1	1	0	23		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_V_D_J_RECOMBINATION	1	1	0	12		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_WEE1_CELL_CYCLE_G2_M	1	1	0	7		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_AMPLIFIED_EGFR_TO_PI3K_SIGNALING_PATHWAY	1	1	0	8		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_AMPLIFIED_FGFR_TO_PI3K_SIGNALING_PATHWAY	1	1	0	9		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_AMPLIFIED_MET_TO_PI3K_SIGNALING_PATHWAY	1	1	0	9		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_AMPLIFIED_MYCN_TO_TRANSCRIPTIONAL_ACTIVATION	1	1	0	6		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_AMPLIFIED_MYCN_TO_TRANSCRIPTIONAL_REPRESSION	1	1	0	6		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_AMPLIFIED_PDGFR_TO_PI3K_SIGNALING_PATHWAY	1	1	0	8		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_AMPLIFIED_REL_TO_TRANSCRIPTION	1	1	0	8		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_AREG_OVEREXPRESSION_TO_PI3K_SIGNALING_PATHWAY	1	1	0	10		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_BCL2_OVEREXPRESSION_TO_INTRINSIC_APOPTOTIC_PATHWAY	1	1	0	7		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_BCR_ABL_FUSION_KINASE_TO_PI3K_SIGNALING_PATHWAY	1	1	0	11		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_DAB1_OVEREXPRESSION_TO_RELN_VLDLR_PI3K_SIGNALING_PATHWAY	1	1	0	9		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_DELETED_DMD_TO_DYSTROPHIN_ASSOCIATED_PROTEIN_COMPLEX	1	1	0	10		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_DUPLICATION_OR_MUTATION_ACTIVATED_FLT3_TO_RAS_PI3K_SIGNALING_PATHWAY	1	1	0	14		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_EGFR_OVEREXPRESSION_TO_PI3K_SIGNALING_PATHWAY	1	1	0	10		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_EGF_OVEREXPRESSION_TO_PI3K_SIGNALING_PATHWAY	1	1	0	8		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_EML4_ALK_FUSION_KINASE_TO_PI3K_SIGNALING_PATHWAY	1	1	0	8		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_ERBB2_OVEREXPRESSION_TO_PI3K_SIGNALING_PATHWAY	1	1	0	12		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_EREG_OVEREXPRESSION_TO_PI3K_SIGNALING_PATHWAY	1	1	0	10		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_IGH_MMSET_FUSION_TO_TRANSCRIPTIONAL_ACTIVATION	1	1	0	1		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_LOSS_OF_RASSF1_TO_RAS_RASSF1_SIGNALING_PATHWAY	1	1	0	6		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_LOSS_OF_VHL_TO_HIF_1_SIGNALING_PATHWAY	1	1	0	12		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MLL_ENL_FUSION_TO_TRANSCRIPTIONAL_ACTIVATION	1	1	0	13		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_CACNA1D_H_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY	1	1	0	24		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_EGFR_TO_PI3K_SIGNALING_PATHWAY	1	1	0	8		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_GRM1_TO_MGLUR1_TRPC3_SIGNALING_PATHWAY	1	1	0	9		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_ITPR1_TO_MGLUR1_TRPC3_SIGNALING_PATHWAY	1	1	0	7		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_KCNJ5_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY	1	1	0	25		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_KIT_TO_PI3K_SIGNALING_PATHWAY	1	1	0	8		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_KRAS_NRAS_TO_PI3K_SIGNALING_PATHWAY	1	1	0	9		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_MET_TO_PI3K_SIGNALING_PATHWAY	1	1	0	9		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_PI3K_TO_PI3K_SIGNALING_PATHWAY	1	1	0	7		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_PRKACA_TO_ACTH_CORTISOL_SIGNALING_PATHWAY	1	1	0	17		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABBERANT_ATXN2_3_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY	1	1	0	18		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	1	1	0	35		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_CROSSTALK_BETWEEN_EXTRINSIC_AND_INTRINSIC_APOPTOTIC_PATHWAYS	1	1	0	11		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	1	1	0	44		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_IRE1A_JNK_SIGNALING_PATHWAY	1	1	0	6		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY	1	1	0	22		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_TRANSPORT_OF_CALCIUM	1	1	0	15		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_VGCC_CA2_APOPTOTIC_PATHWAY_N01004	1	1	0	14		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_VGCC_CA2_APOPTOTIC_PATHWAY_N01006	1	1	0	10		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ATXN1_TO_RORA_MEDIATED_TRANSCRIPTION	1	1	0	6		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	1	1	0	35		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_AUTOPHAGY_VESICLE_NUCLEATION	1	1	0	6		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_CREB_MEDIATED_TRANSCRIPTION	1	1	0	13		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_ELECTRON_TRANSFER_IN_COMPLEX_III	1	1	0	10		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY	1	1	0	23		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_REST_MEDIATED_TRANSCRIPTIONAL_REPRESSION	1	1	0	7		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_TNF_JNK_SIGNALING_PATHWAY	1	1	0	6		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_TRANSPORT_OF_CALCIUM	1	1	0	19		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_PDYN_TO_TRANSPORT_OF_CALCIUM	1	1	0	6		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_PSEN1_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY	1	1	0	13		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_PSEN_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY	1	1	0	16		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	1	1	0	35		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	1	1	0	39		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_PERK_ATF4_SIGNALING_PATHWAY	1	1	0	6		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_VGCC_CA2_APOPTOTIC_PATHWAY	1	1	0	13		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	1	1	0	40		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_INTRINSIC_APOPTOTIC_PATHWAY	1	1	0	8		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_PERK_ATF4_SIGNALING_PATHWAY	1	1	0	6		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SPTBN2_TO_MGLUR1_TRPC3_SIGNALING_PATHWAY	1	1	0	10		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_TDP43_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	1	1	0	39		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ATP1A1_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY	1	1	0	25		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ATP2B3_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY	1	1	0	23		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ATXN3_TO_AUTOPHAGY_VESICLE_NUCLEATION	1	1	0	6		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_DJ1_TO_FAS_JNK_SIGNALING_PATWHAY	1	1	0	6		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_OPTN_TO_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION	1	1	0	7		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_P62_TO_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION	1	1	0	10		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PDE11A_PDE8B_TO_ACTH_CORTISOL_SIGNALING_PATHWAY	1	1	0	20		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	1	1	0	39		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_INTRINSIC_APOPTOTIC_PATHWAY_N01048	1	1	0	7		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_INTRINSIC_APOPTOTIC_PATHWAY_N01050	1	1	0	6		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PRKAR1A_TO_ACTH_CORTISOL_SIGNALING_PATHWAY	1	1	0	18		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PRKCG_TO_MGLUR1_TRPC3_SIGNALING_PATHWAY	1	1	0	11		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PRKN_TO_INTRINSIC_APOPTOTIC_PATHWAY	1	1	0	5		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_SIGMAR1_TO_CA2_APOPTOTIC_PATHWAY	1	1	0	13		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_TP53_TO_TRANSCRIPTION	1	1	0	9		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	1	1	0	39		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_VCP_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	1	1	0	39		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_NOTCH_OVEREXPRESSION_TO_NOTCH_SIGNALING_PATHWAY	1	1	0	16		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	1	1	0	35		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY	1	1	0	19		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_PERK_ATF4_SIGNALING_PATHWAY	1	1	0	6		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_TRANSPORT_OF_CALCIUM	1	1	0	18		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_VGCC_CA2_APOPTOTIC_PATHWAY	1	1	0	6		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_TGFA_OVEREXPRESSION_TO_PI3K_SIGNALING_PATHWAY	1	1	0	8		KEGG_MEDICUS	Not Significant
